date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/28,300010,立思辰,立思辰2016年度业绩网上说明会,-0.006395614435815467,-0.003914344922864378,-0.008306902280622202,-0.02628527951885799,-0.024838222905229506,-0.11723371722111808,0.14578516944075867
2017/04/19,300603,立昂技术,立昂技术2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002475,立讯精密,立讯精密2016年度业绩网上说明会,-0.00605760909877614,-0.006203473945409342,0.02005420054200541,0.05171679909194105,-0.18713274069609773,0.0014060040573965534,-0.12174643157010961
2017/04/24,002378,章源钨业,章源钨业2016年度业绩说明会,0.014702606371129391,0.04508922490123965,-0.02173405001168502,0.0001331806195562914,0.1444198592844888,-0.016530086104730224,-0.18679399906930416
2017/04/10,002797,第一创业,第一创业2016年度网上业绩说明会,-0.017194634703196324,-0.04363431060208895,-0.03913260219341987,-0.5178104298710259,-0.23608458627035697,-0.246386129165118,-0.3255680216496591
2017/04/28,002181,粤传媒,粤传媒2016年度业绩网上说明会,0.0010111223458037309,-0.004811344644213668,-0.07620817843866189,-0.038044200363169245,0.0018434797875608846,-0.0720118782479584,0.15038879391165302
2017/04/17,002060,粤水电,粤水电2016年年度报告说明会,-0.0035987404408457076,-0.009574875526618424,-0.02041488310833068,-0.41127109754934676,-0.329493087557604,-0.22235079389695478,-0.2330372743156679
2017/05/05,300099,精准信息,精准信息2016年度业绩网上说明会,-0.039430449069003226,-0.020754119138149427,-0.07354273633343396,0.08348613957501895,-0.04711063659415443,-0.2535724109973791,-0.2135117770687453
2017/04/25,002006,精功科技,精功科技2016年度业绩网上说明会,0.015931372549019485,-0.01334560515416482,-0.043454839288920855,-0.0036993089969988052,-0.0036993089969988052,-0.04885964718609968,-0.022188704897659717
2017/04/10,300567,精测电子,精测电子2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/28,002295,精艺股份,精艺股份2016年度业绩说明会,-0.026455026455026478,0.01545857290979361,-0.04359854500742866,-0.09906104119703912,-0.02379125095932434,-0.06794664894626908,-0.2814612166076595
2017/05/02,300258,精锻科技,精锻科技2016年度业绩网上说明会,-0.026173145423571388,-0.018356456776947732,0.007014674871971397,0.05965952504660935,0.029627200174920865,-0.05162169488545154,-0.07826324527667361
2017/05/03,002766,索菱股份,索菱股份2016年度业绩网上说明会,-0.0021543718891614324,-0.012610199754491845,-0.012610199754491845,-0.012610199754491845,-0.2757285927867778,-0.13316928830485728,-0.1844356183324072
2017/03/20,002572,索菲亚,索菲亚2016年度业绩说明会,-0.0018081574579086744,0.0026891477216484097,0.006910111721049844,-0.3176708593543847,-0.15071861158817654,-0.16634508822693317,-0.14975970517194148
2017/03/29,002049,紫光国芯,紫光国芯2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0023734177215190776,0.47883078983877925,0.36123308238456
2017/05/11,002118,紫鑫药业,紫鑫药业2016年度业绩网上说明会,0.013581684128831891,0.004843681197710215,0.006282598387861633,0.019074271826785078,0.05817248096334326,0.13798569942368316,0.2974250406183837
2017/04/18,002809,红墙股份,红墙股份2016年度业绩网上说明会,-0.08895252972316237,-0.013890596189305545,0.03559845258098529,0.07270384883783385,-0.08921387163506042,-0.16662147326578172,-0.2911681412776787
2017/04/14,300345,红宇新材,红宇新材2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/12,002165,红宝丽,红宝丽2016年度业绩说明会,0.018662519440124294,-0.013537505548158291,-0.06330828919817709,0.01080332409972311,0.09049858889934151,-0.04813204464260997,-0.22405657151454672
