date,code,short,full,day5,day10,day20,day60,day120,day250,day364
2017/04/24,300071,华谊嘉信,华谊嘉信2016年度业绩说明会,0.00013726835964302618,-0.027222539501237552,-0.09254267744833783,-0.157414965986394,-0.16285996983241766,-0.2168500240830088,-0.225100081110665
2017/03/31,002758,华通医药,华通医药2016年度业绩说明会,-0.011124845488257012,-0.027913669064748195,-0.05523428122638281,-0.18798920616540532,-0.3720210568171017,-0.4910520296924174,-0.654282034087193
2017/04/18,002004,华邦健康,华邦健康2016年度业绩网上说明会,-0.02146960991835503,-0.013258991013776403,-0.013494777705887912,-0.056070228755562834,-0.07203457820036242,-0.14960092269937422,-0.16657199171631198
2017/04/28,300462,华铭智能,华铭智能2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,002806,华锋股份,华锋股份2016年度业绩说明会,-0.0501478415138972,-0.1149998960938203,-0.1642527500899024,-0.42102298279249245,-0.42711181929580266,-0.5650819359070332,-0.5954213283555531
2017/04/10,300350,华鹏飞,华鹏飞2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002506,协鑫集成,协鑫集成2016年度业绩网上说明会,0.0032740879326473887,-0.030879758003528907,-0.06921502704283006,-0.12181410567135231,-0.13625193603995536,-0.22547244906214833,-0.2765420474127852
2017/04/12,002369,卓翼科技,卓翼科技2016年度业绩说明会,-0.006636580833554552,-0.048153034300791625,-0.0967114568599716,-0.18045278851463314,-0.18653941083571773,-0.1823026043782789,-0.1685605469900645
2017/04/18,002040,南京港,南京港2016年度业绩说明会,-0.02731685291793658,-0.08758195031073561,-0.12498040091414885,-0.08514020105571068,-0.11671238320990435,-0.0501073509878793,-0.05070048669121141
2017/04/28,002757,南兴装备,南兴装备2016年度业绩说明会,0.03282903193908837,-0.017398025174295763,-0.09254635192151861,-0.12539103241823094,-0.11117664896947423,-0.12753959329911635,-0.1437216392706904
2017/05/04,300417,南华仪器,南华仪器2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/09,002305,南国置业,南国置业2016年度业绩网上说明会,-0.027605633802817015,-0.023898431665422305,0.03562460765850582,0.14103979178702136,0.08085953354865229,-0.013082838119484396,-0.09693681515571331
2017/04/25,300346,南大光电,南大光电2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002314,南山控股,南山控股2016年度业绩网上说明会,0.0026799741243877153,-0.040221402214022296,-0.09623190488164084,-0.14937033920436424,-0.1690668908058849,-0.24015254223637356,-0.24707996168125712
2017/04/12,002096,南岭民爆,南岭民爆2016年度业绩说明会,-0.013181654026724266,-0.05208955223880593,-0.1230380993414168,-0.19852413816434952,-0.2579247396658365,-0.32750252996074103,-0.39007609442255087
2017/05/10,002127,南极电商,南极电商2016年度业绩说明会,0.012943632567849632,0.016082045184304367,0.019342024518323328,0.040350093268364744,0.14651526755685843,0.15151033968663544,0.164198497473592
2017/05/03,002389,南洋科技,南洋科技2016年度业绩网上说明会,-0.010237319683573703,-0.04686046511627908,-0.10306546023939371,-0.094136859295159,0.019737683669781896,0.02252413643862932,-0.05139509545395622
2017/05/05,002212,南洋股份,南洋股份2016年度业绩网上说明会,0.0036599567459657104,-0.0036920391143825003,-0.005115113695456829,-0.1332651583092358,-0.17550932610698947,-0.012960184194020497,-0.0014991866656156566
2017/05/03,300280,南通锻压,南通锻压2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/22,300068,南都电源,南都电源2016年度业绩说明会,0.0,0.0,0.0,0.0,-0.10762103353419734,-0.17221141911994328,-0.18228075172591937
2017/03/14,300422,博世科,博世科2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002297,博云新材,博云新材2016年度网上业绩说明会,-0.12765957446808515,-0.12436510206026936,-0.15186445639843366,-0.22087058145005853,-0.20521462833289775,-0.2040314910421249,-0.23307876821765322
2017/04/25,300548,博创科技,博创科技2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002698,博实股份,博实股份2016年度业绩网上说明会,0.008144185822370073,-0.013901024704106773,-0.08560873115452772,-0.1944978786818937,-0.22705325475854954,-0.29133638283650043,-0.335918534225209
2017/04/06,002649,博彦科技,博彦科技2016年度业绩说明会,-0.03472137914289182,-0.03975983523580113,-0.0865517946430227,-0.1076823796198009,-0.4312031468400148,-0.5860418428069929,-0.6185642629517079
2017/05/03,300525,博思软件,博思软件2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,300318,博晖创新,博晖创新2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300404,博济医药,博济医药2016年度业绩网上说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/21,002282,博深工具,博深工具2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.45925253653090775,0.3607632994242928
2017/03/06,300363,博腾股份,博腾股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,002268,卫士通,卫士通2016年度业绩网上说明会,-0.012184297587347624,-0.002075559567409502,-0.023898333562449258,-0.2774129229635801,-0.399611679662073,-0.34075253114593634,-0.2948377643219565
2017/04/28,300253,卫宁健康,卫宁健康2016年度业绩网上说明会,-0.004514136374435553,-0.014102984585110185,-0.07689335182332938,-0.37541930057096223,-0.4966688837265852,-0.5858528843431654,-0.5841167964473553
2017/03/28,002648,卫星石化,卫星石化2016年度业绩说明会,-0.02025364376301331,-0.01018307875636436,-0.00428379448821062,-0.013906095010841618,0.11029622414484598,0.313375244949099,0.4669086415939467
2017/05/12,002143,印纪传媒,印纪传媒2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,-0.5692126795193151,-0.5273873482331974
2017/04/20,300471,厚普股份,厚普股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,002718,友邦吊顶,友邦吊顶2016年度网上业绩说明会,0.024620303756994505,0.022968956998102315,-0.021185187177280573,-0.11781198508368744,-0.16136650565106284,-0.24787097082461487,-0.25298275250645896
2017/02/24,002277,友阿股份,友阿股份2016年度业绩说明会,-0.014834599047496412,-0.0006902306606639576,0.02108264569922666,-0.22607537625830676,-0.37557546752949045,-0.42752023020994934,-0.43382180139448784
2017/05/05,002481,双塔食品,双塔食品2016年度业绩网上说明会,-0.048336252189142066,-0.057416863868476796,-0.08411045134494957,-0.1572708393336265,-0.21748585851756705,-0.23078031177199015,-0.2829210922234116
2017/05/03,002693,双成药业,双成药业2016年度业绩说明会,-0.020833333333333297,-0.037293979145643946,-0.0854067639184833,-0.17165354330708626,-0.28172292964062073,-0.35957285080315177,-0.3731343231200471
2017/05/10,002585,双星新材,双星新材2016年度业绩网上说明会,-0.02595827268316352,-0.02497251992305582,-0.03572145082097055,-0.1534701867860796,-0.2560579729153688,-0.28426923111683616,-0.3059975227675238
2017/03/17,300444,双杰电气,双杰电气2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300100,双林股份,双林股份2016年度业绩说明会,0.0,0.0,0.0,0.0,0.0,-0.40508523151316217,-0.526174443884154
2017/05/05,002381,双箭股份,双箭股份2016年度业绩网上说明会,-0.03136954858454468,-0.03272634661912636,-0.10778089685453075,-0.20866314940817304,-0.2101959963405738,-0.23797424801744885,-0.29642367733276825
