code,short,allToneQ,allToneA
002269,美邦服饰,0.2512598992080634,0.828888302086084
002842,翔鹭钨业,0.4782608695652174,0.8267716535433071
300199,翰宇药业,0.6576576576576577,0.8039302274232724
002508,老板电器,0.6056338028169014,0.8217270194986073
300456,耐威科技,0.5769230769230769,0.7048346055979644
300343,联创互联,0.48663101604278075,0.8137869292748433
002036,联创电子,0.36082474226804123,0.6666666666666666
002250,联化科技,0.7468354430379747,0.7735849056603774
002394,联发股份,0.6335078534031413,0.6903225806451613
300269,联建光电,0.6104868913857678,0.8573466476462197
300545,联得装备,0.76,0.6363636363636364
002280,联络互动,0.8504672897196262,0.8660287081339713
300203,聚光科技,0.5,0.7584369449378331
300475,聚隆科技,0.678714859437751,0.569620253164557
300303,聚飞光电,0.6480938416422287,0.7109144542772862
300202,聚龙股份,0.5989754848152213,0.7389456365256737
002426,胜利精密,0.48333333333333334,0.893687707641196
300476,胜宏科技,0.6785714285714286,0.6923076923076923
300392,腾信股份,0.7064220183486238,0.6266891891891891
300178,腾邦国际,0.46518668012108977,0.8232044198895028
300204,舒泰神,0.3065326633165829,0.6023604176123468
002608,舜天船舶,0.6475770925110133,0.8380566801619433
002025,航天电器,0.6240601503759399,0.85
300424,航新科技,0.653179190751445,0.8062283737024222
002706,良信电器,0.730911537167844,0.7793103448275862
300389,艾比森,0.5675675675675675,0.7687074829931972
002180,艾派克,0.37888198757763975,0.6944144144144144
002170,芭田股份,0.5633802816901409,0.7487266553480475
300284,苏交科,0.7391304347826086,0.9232613908872902
300331,苏大维格,0.5,0.8416523235800344
300507,苏奥传感,0.7386363636363636,0.8580645161290322
002024,苏宁云商,0.5603695444409048,0.8571428571428571
000718,苏宁环球,0.6703296703296703,0.7777777777777778
002808,苏州恒久,0.6302521008403361,0.8990825688073395
002032,苏泊尔,0.9555555555555556,0.8562046318700312
002334,英威腾,0.5695067264573991,0.6467195385724586
000411,英特集团,0.6363636363636364,0.9030303030303031
002837,英维克,0.6164383561643836,0.8172043010752689
002528,英飞拓,0.6491228070175439,0.8174904942965779
300582,英飞特,0.5,0.7192982456140351
002660,茂硕电源,0.6574923547400612,0.8114374034003091
300087,荃银高科,0.510989010989011,0.8193548387096774
002642,荣之联,0.648,0.8229166666666666
002146,荣盛发展,0.5490196078431373,0.7295443410093092
002493,荣盛石化,0.7120622568093385,0.7922929762230118
300290,荣科科技,0.5731225296442688,0.7382769901853872
002106,莱宝高科,0.7849462365591398,0.8009331259720062
300006,莱美药业,0.34615384615384615,0.7714285714285715
002166,莱茵生物,0.6717948717948717,0.797317436661699
300395,菲利华,0.6697247706422018,0.9001248439450686
002731,萃华珠宝,0.6595744680851063,0.7727272727272727
002737,葵花药业,0.5896566341670199,0.775330396475771
002614,蒙发利,0.39655172413793105,0.8133518133518135
300355,蒙草生态,0.6578062939199512,0.8355795148247979
002513,蓝丰生化,0.6447876447876448,0.7753938987596379
002382,蓝帆医疗,0.5131578947368421,0.7670498084291187
300433,蓝思科技,0.49794238683127573,0.77491961414791
300484,蓝海华腾,0.6066666666666667,0.8018018018018018
300297,蓝盾股份,0.7471264367816092,0.909706546275395
300058,蓝色光标,0.26039667306461933,0.76657824933687
300293,蓝英装备,0.6431924882629108,0.8070175438596491
002765,蓝黛传动,0.5966386554621849,0.7510373443983402
002192,融捷股份,0.5670840787119857,0.5889996977938954
002622,融钰集团,0.9365079365079365,0.792030683997443
300305,裕兴股份,0.6576576576576577,0.8602620087336245
002831,裕同科技,0.6444444444444445,0.9051383399209486
002265,西仪股份,0.6190476190476191,0.7308868501529052
002536,西泵股份,0.6970926301555104,0.6469770674079222
002302,西部建设,0.7903930131004366,0.668848167539267
002149,西部材料,0.6089613034623217,0.6449704142011834
300106,西部牧业,0.222102619303911,0.7058605616062829
002584,西陇科学,0.6573208722741433,0.7864768683274022
002841,视源股份,0.4592334494773519,0.5944947969117154
002437,誉衡药业,0.39655172413793105,0.7002676181980375
002197,证通电子,0.7964376590330788,0.8318965517241379
300430,诚益通,0.6391437308868502,0.7462235649546828
300598,诚迈科技,0.769628584861307,0.7654488046910239
002215,诺普信,0.6144578313253012,0.7911668484187567
002595,豪迈科技,0.4368932038834951,0.6503642039542143
300064,豫金刚石,0.5727272727272728,0.8147138964577657
002570,贝因美,0.4214123006833713,0.6566139146013735
300580,贝斯特,0.73,0.7782656421514819
002828,贝肯能源,0.44802867383512546,0.6508639787328312
300558,贝达药业,0.4905149051490515,0.7970431697220579
002141,贤丰控股,0.6170903190914007,0.8215613382899628
002424,贵州百灵,0.48728094968908986,0.8104379124175165
300044,赛为智能,0.5663801337153772,0.7389277389277389
300485,赛升药业,0.5066964285714286,0.7257590597453477
300583,赛托生物,0.7297297297297297,0.7964071856287425
300466,赛摩电气,0.711340206185567,0.8087497011714081
002637,赞宇科技,0.585820895522388,0.7633587786259542
300457,赢合科技,0.6164383561643836,0.8660287081339713
300377,赢时胜,0.7844311377245509,0.784651992861392
002460,赣锋锂业,0.7064220183486238,0.8168498168498168
002356,赫美集团,0.5555555555555556,0.9246704331450094
300036,超图软件,0.7434900893898173,0.8403252633524302
002725,跃岭股份,0.4557823129251701,0.8102766798418972
002640,跨境通,0.6555023923444976,0.8083607327383748
002813,路畅科技,0.5569620253164557,0.7197758206565252
300555,路通视信,0.5880398671096345,0.8171281390856407
002073,软控股份,0.6099696867632199,0.6949152542372882
002046,轴研科技,0.6357927786499215,0.8666666666666667
002496,辉丰股份,0.7894736842105263,0.8604651162790697
002296,辉煌科技,0.6008492569002123,0.7781931464174455
002556,辉隆股份,0.681592039800995,0.6477732793522267
300523,辰安科技,0.5855855855855856,0.7925925925925926
300103,达刚路机,0.582089552238806,0.5875420875420876
002512,达华智能,0.6470588235294118,0.7965023847376789
300535,达威股份,0.7692307692307693,0.6944444444444444
002030,达安基因,0.7086834733893558,0.9255813953488372
002421,达实智能,0.708779443254818,0.9117647058823529
300530,达志科技,0.8198198198198198,0.909985935302391
002209,达意隆,0.44502617801047123,0.6916299559471366
300467,迅游科技,0.6629711751662971,0.8592964824120602
300463,迈克生物,0.521594684385382,0.854
300440,运达科技,0.8,0.8714285714285714
002406,远东传动,0.5905245346869712,0.6363636363636364
002063,远光软件,0.6737160120845922,0.7809330628803245
002689,远大智能,0.7099236641221374,0.7651991614255765
300306,远方光电,0.6111286753082517,0.807743658210948
002161,远望谷,0.7829457364341085,0.9282786885245902
300412,迦南科技,0.7133105802047781,0.7191328934967012
300167,迪威视讯,0.5604395604395604,0.701067615658363
300244,迪安诊断,0.5380200860832137,0.801814375436148
300335,迪森股份,0.75,0.8857142857142857
300396,迪瑞医疗,0.5435139573070608,0.7892888498683055
002243,通产丽星,0.5301724137931034,0.7502762430939226
300265,通光线缆,0.6363636363636364,0.8433179723502304
300491,通合科技,0.7405405405405405,0.8314606741573034
002792,通宇通讯,0.6884422110552764,0.90625
002156,通富微电,0.779874213836478,0.7791718946047679
002150,通润装备,0.5056461731493098,0.7948717948717948
300164,通源石油,0.6407185628742516,0.8234610917537747
300185,通裕重工,0.5113438045375218,0.6309226932668329
002576,通达动力,0.8041958041958042,0.7613814756671899
002560,通达股份,0.631578947368421,0.695383150880533
002491,通鼎互联,0.7387173396674585,0.7585163751150863
002838,道恩股份,0.5733333333333334,0.8297872340425532
300312,邦讯技术,0.5384615384615384,0.6842105263157895
300149,量子高科,0.4978422910945469,0.8078703703703703
002721,金一文化,0.4953271028037383,0.7880278107512294
300028,金亚科技,0.41414141414141414,0.7414578587699316
300252,金信诺,0.6333333333333333,0.78125
300510,金冠电气,0.6338028169014085,0.7583892617449665
300093,金刚玻璃,0.29292929292929293,0.756838905775076
300069,金利华电,0.6923076923076923,0.7078651685393258
002464,金利科技,0.5366430260047281,0.6390101892285298
300225,金力泰,0.796875,0.8549410698096102
300349,金卡智能,0.711340206185567,0.7824773413897281
002762,金发拉比,0.5757575757575758,0.7829457364341085
002488,金固股份,0.6058394160583942,0.8198198198198198
000546,金圆股份,0.616,0.5738636363636364
300233,金城医药,0.49748743718592964,0.7470641373080398
300606,金太阳,0.47699757869249393,0.7868561278863233
002515,金字火腿,0.7241379310344828,0.883861601742076
002636,金安国纪,0.7948717948717948,0.9085714285714286
002548,金新农,0.6339193381592554,0.7149667544850081
300281,金明精机,0.48380355276906994,0.8301419415719734
002090,金智科技,0.4809688581314879,0.7986013986013986
002533,金杯电工,0.5675675675675675,0.8278145695364238
002470,金正大,0.5545325779036827,0.7807555699063611
002688,金河生物,0.539039039039039,0.8198198198198198
002443,金洲管道,0.5809284818067754,0.8651428571428571
300434,金石东方,0.625,0.7285467069322384
002597,金禾实业,0.7813845644253063,0.6061381074168798
300459,金科娱乐,0.4694114236010438,0.7246253887475262
002723,金莱特,0.6182572614107884,0.7721518987341772
002081,金螳螂,0.6116504854368932,0.9446870451237264
002716,金贵银业,0.5491559086395232,0.7356919875130072
002722,金轮股份,0.7205882352941176,0.8922155688622755
002626,金达威,0.5224719101123596,0.6330275229357798
300220,金运激光,0.6862745098039216,0.6657060518731989
300091,金通灵,0.7322834645669292,0.722488038277512
300443,金雷风电,0.5014164305949008,0.7847025495750708
002202,金风科技,0.4633781763826607,0.6032893097433342
300032,金龙机电,0.5474520804114071,0.698497580850522
300034,钢研高纳,0.36462093862815886,0.7653194263363755
300197,铁汉生态,0.49074074074074076,0.5990057995028997
300085,银之杰,0.5862068965517241,0.7849462365591398
300231,银信科技,0.7236363636363636,0.8019323671497585
002786,银宝山新,0.6487804878048781,0.7694235588972431
300020,银江股份,0.6137339055793991,0.6822995461422089
002519,银河电子,0.6981132075471698,0.8705501618122977
300127,银河磁体,0.8421052631578947,0.8393574297188755
300221,银禧科技,0.5363128491620112,0.7932307692307692
002126,银轮股份,0.7428198433420365,0.8826185101580135
300337,银邦股份,0.6553846153846153,0.8306188925081434
300126,锐奇股份,0.7094017094017094,0.8070739549839229
300128,锦富技术,0.5454545454545454,0.7280858676207513
002316,键桥通讯,0.5824634655532359,0.7373400111296605
300348,长亮科技,0.547104580812446,0.5948414830736163
300088,长信科技,0.507273757793312,0.5575770105437254
002071,长城影视,0.5027027027027027,0.8764478764478765
300301,长方集团,0.42592592592592593,0.8475222363405337
002435,长江润发,0.645933014354067,0.8899082568807339
300196,长海股份,0.5031055900621118,0.569620253164557
002680,长生生物,0.5911111111111111,0.8169934640522876
300115,长盈精密,0.71875,0.8629283489096573
300195,长荣股份,0.768,0.6204379562043796
002391,长青股份,0.5384615384615384,0.7038724373576309
002616,长青集团,0.4862119013062409,0.7384196185286104
002452,长高集团,0.732360097323601,0.7303634232121923
002440,闰土股份,0.41818181818181815,0.8184463194646494
300274,阳光电源,0.6593673965936739,0.733784545967287
300030,阳普医疗,0.63003663003663,0.7634173055859803
300121,阳谷华泰,0.6049382716049383,0.6380823767724512
300534,陇神戎发,0.5,0.6599063962558502
002363,隆基机械,0.5241635687732342,0.8326693227091634
601012,隆基股份,0.4174757281553398,0.7527812113720643
300599,雄塑科技,0.6635514018691588,0.8506666666666667
300546,雄帝科技,0.6837944664031621,0.9017543859649123
002733,雄韬股份,0.5687203791469194,0.7233354880413704
002497,雅化集团,0.7070063694267515,0.7704918032786885
300261,雅本化学,0.6451612903225806,0.9139784946236559
002323,雅百特,0.0560211733568593,0.518956379942927
300553,集智股份,0.7006369426751592,0.8628058835169184
002477,雏鹰农牧,0.6410256410256411,0.716024340770791
002639,雪人股份,0.6020942408376964,0.8570009930486594
300511,雪榕生物,0.5415282392026578,0.7108433734939759
002076,雪莱特,0.5714285714285714,0.9495798319327731
002658,雪迪龙,0.7777777777777778,0.7929606625258799
300162,雷曼股份,0.7850953206239167,0.8949620696362576
002577,雷柏科技,0.5619425173439049,0.7491289198606271
002413,雷科防务,0.49366085578446905,0.7941680960548885
002015,霞客环保,0.5582959641255605,0.7165605095541401
002128,露天煤业,0.5778688524590164,0.6718330233519322
002094,青岛金王,0.6,0.7820267686424475
300132,青松股份,0.6146788990825688,0.8627450980392157
002646,青青稞酒,0.6435643564356436,0.8351758793969849
002457,青龙管业,0.7415730337078652,0.7994428969359332
002667,鞍重股份,0.5867768595041323,0.7228346456692913
002120,韵达股份,0.45,0.873015873015873
002352,顺丰控股,0.409011117612639,0.7693315858453473
002676,顺威股份,0.6666666666666666,0.9006211180124224
002565,顺灏股份,0.751937984496124,0.7618448637316562
002138,顺络电子,0.6287425149700598,0.8684603886397608
300113,顺网科技,0.7220015885623511,0.6888888888888889
002694,顾地科技,0.4227642276422764,0.7785467128027682
300398,飞凯材料,0.5327102803738317,0.6953856082607293
300287,飞利信,0.4489876935291782,0.8358974358974359
300240,飞力达,0.7360406091370558,0.8295841854124063
300602,飞荣达,0.49672951135051946,0.7801334903808402
002210,飞马国际,0.7837837837837838,0.8347107438016529
002665,首航节能,0.4711964549483013,0.7745952677459528
300147,香雪制药,0.7777777777777778,0.6707964601769911
002502,骅威文化,0.5854823304680038,0.7424242424242424
002348,高乐股份,0.7388724035608308,0.8684757549416078
002827,高争民爆,0.48936170212765956,0.7630979498861048
300465,高伟达,0.4264575318141462,0.5183867141162515
002414,高德红外,0.4342105263157895,0.7760416666666666
002848,高斯贝尔,0.7878787878787878,0.8857142857142857
300098,高新兴,0.4644970414201184,0.8653366583541147
300499,高澜股份,0.3877551020408163,0.6678700361010831
300200,高盟新材,0.8202247191011236,0.7485069674850697
002778,高科石化,0.319910514541387,0.6237154150197628
002223,鱼跃医疗,0.6902654867256637,0.6322811584770582
300423,鲁亿通,0.6384180790960452,0.7689133425034388
002088,鲁阳节能,0.7798165137614679,0.7333333333333333
300441,鲍斯股份,0.7714285714285715,0.8753387533875339
300219,鸿利智汇,0.8053097345132744,0.7075718015665796
002229,鸿博股份,0.6587926509186351,0.7972350230414746
300176,鸿特精密,0.7959183673469388,0.7269076305220884
002541,鸿路钢构,0.6761904761904762,0.7142857142857143
002002,鸿达兴业,0.6329411764705882,0.8647194465795542
300375,鹏翎股份,0.6330275229357798,0.7170971709717097
300438,鹏辉能源,0.7241379310344828,0.945280437756498
002788,鹭燕医药,0.643338517366511,0.6861081654294804
300319,麦捷科技,0.464,0.7622377622377622
002719,麦趣尔,0.6618705035971223,0.7511018926626912
002137,麦达数字,0.5684647302904564,0.8406827880512091
300341,麦迪电气,0.5384615384615384,0.8483412322274881
002817,黄山胶囊,0.5254237288135594,0.8253968253968254
002387,黑牛食品,0.6680272108843538,0.7570653001166979
002068,黑猫股份,0.5195195195195195,0.6566077003121749
002039,黔源电力,0.564625850340136,0.6931216931216931
300378,鼎捷软件,0.6635514018691588,0.829003617231174
300011,鼎汉技术,0.5186721991701245,0.8067030397505845
300054,鼎龙股份,0.5107376283846872,0.7591879593979699
002521,齐峰新材,0.6730038022813688,0.8564102564102564
002301,齐心集团,0.6036036036036037,0.8749185667752443
002408,齐翔腾达,0.5820784532440975,0.7714285714285715
002604,龙力生物,0.48258706467661694,0.6905871388630009
002726,龙大肉食,0.5932521087160262,0.7562420651713923
002442,龙星化工,0.7593984962406015,0.7525773195876289
002671,龙泉股份,0.43478260869565216,0.7524950099800399
002750,龙津药业,0.8012422360248447,0.844311377245509
002682,龙洲股份,0.7122302158273381,0.856655290102389
300105,龙源技术,0.42097488921713444,0.5302348825587206
002601,龙蟒佰利,0.5958299919807538,0.7655468191565404
